Mixture,T cell CD8,Tumor cells,B cell,Plasma cell,T cell regulatory,Mast cell,T cell CD4,Macrophage,Alveolar cell type 2,NK cell,Monocyte,Neutrophils,cDC2,Macrophage alveolar,transitional club/AT2,Alveolar cell type 1,pDC,Ciliated,Endothelial cell,cDC1,Club,DC mature,Stromal,P-value,Correlation,RMSE,Absolute score (sig.score)
LUAD_TCGA-49-4512_N,1.74577756361886,0.119624425934087,2.93594584390457,0.807474178171332,1.10668702624596,0.858703695214631,1.76848550518048,0,19.9800478207742,1.75635212418447,1.93367582017978,0,4.52623949514751,10.8839066298103,0,4.79471886835918,0.847218585881819,2.5373463571867,4.03914732205125,1.86902161607245,2.57549304818539,0.355537613283487,1.86647714752942,0,0.838823347985147,0.551209016248857,67.3078806869159
LUAD_TCGA-49-4512_T,0,0.183823312046945,2.28986645783056,0.300115578860941,0.99124670063135,0.749352827551309,2.23124665255679,1.50518386518857,0.314574158569534,1.58587175639213,0.252494264734693,0.105244172013583,3.26033122604598,3.03182309709166,15.8430530784275,0.512924635043727,0.385008860005238,0,0.839685803340739,0.473928733260901,0,0.618714386948883,4.40457821383278,0,0.729754580221023,0.85555698717382,39.8790677803738
LUAD_TCGA-49-4514_T,1.12306864916257,5.40599123947687,0.832536110248664,3.15046687531305,2.09022208902722,0.812346111789674,0,0.145626929004997,0.060250057340801,1.5698384491288,0,0.236437114399762,1.98252002080361,1.63435273277756,6.484173014967,0.193715596631539,0.893056792238471,2.33173631855211,1.70365706637488,1.52211898490317,0.659904998426573,1.12080752491659,0.784468361899261,0,0.828026043111636,0.737394075026137,34.7372950373832
LUAD_TCGA-49-6742_N,0,0.220086650184094,3.05484702437308,0.438260647637481,2.01325591645858,1.21758840742731,2.92192804254436,0,28.2089151105102,2.47040089119771,1.00346422614064,0.186471681915331,6.86173699234127,17.1227271886122,0,5.79425188832069,2.08856974415988,3.14072775136413,5.05087522434136,0.519464815442514,4.71395867637223,0.158452155946854,2.2987238712521,0,0.879829654827747,0.482082702057266,89.4847069065421
LUAD_TCGA-49-6742_T,0,11.424467920224,0.35517776752843,0.0582731381780613,2.64523813546579,2.63527391707274,0.848597752542974,0.410445564903687,3.62295962830943,2.29916129294511,0,0.628142179643329,3.33453895872722,4.01300594313626,1.57989391677186,1.16142964003751,2.15108237441375,3.32924438748417,3.61556531205789,2.14638645217553,0.773300898785436,1.04270834868016,1.70434223026251,0,0.650175002715667,0.8745723431158,49.7792357593458
LUAD_TCGA-49-6743_N,0.445428943937833,0.0723911384025293,2.94926066658176,0.16035692419231,1.45349184723437,2.00941767917655,3.21666042874497,0,26.2193934136752,1.50377451293138,0.76247640897673,0.411856940617641,6.43783957298086,11.8035128180721,0,5.29525533058208,1.57232432554862,1.71621268540859,9.01344378308048,0.999772914488769,0.697191442850313,0.33562106318056,4.89482776447653,0,0.888657142891069,0.466115722584492,81.9705106051402
LUAD_TCGA-49-6743_T,1.06779244512404,13.0486670305623,1.43711535970699,5.71154628670713,2.2570847095326,0,0.889029598445039,2.58702840444714,1.19235055015254,1.13682266487257,11.0959232101774,0.533650076548353,0,6.75993535298718,0.707424827313365,1.15079629089589,2.9590181331294,4.04180497188306,3.26789038616509,0.647957910955438,0.164293258615236,3.56774306795004,9.66328828859553,0,0.697551378639948,0.81817398525372,73.8871628247663
LUAD_TCGA-49-6744_N,1.09289113515281,0,2.76954720015868,0.149764922223671,0.00406414124999487,1.2868414230529,5.43303741981341,0,20.4388967387211,0.745701676153006,1.32188879786668,0,5.1837134753889,15.7576111869217,0,6.21395093755705,1.09526588646054,1.25774596719579,10.5432697407027,0,2.31740373381836,0,4.17654011055333,0,0.912591249990498,0.485653669797932,79.7881344929907
LUAD_TCGA-49-6744_T,0.664879432958709,0.841242906579736,2.95494244154694,4.32900503669594,2.98702387836173,0.583407669434196,2.87037671467232,3.99903296281903,1.09363100207542,3.44494807412297,2.16267232835947,0.397514040109909,5.31924298062456,3.95812784685094,14.2507857427828,1.85135810576286,1.16502996638145,1.17094077174877,4.15390130718378,0.698196509464113,0.0764221383366832,1.39126464783595,5.79605593688048,0,0.712940454294475,0.82539923746397,66.1600024415888
LUAD_TCGA-49-6745_N,0,0.0937698781799903,3.42779206272549,0,1.71103272843752,1.17601224716212,2.94683658738456,0,24.9090099775751,2.8214267359751,2.06884170171888,0,6.92138575146262,10.934780426181,0,6.54089986846882,1.12358062533177,4.28129171224449,6.42204320208993,1.60449994150185,4.79301643999585,0.0187262524964142,2.47451515078811,0,0.807422754887666,0.592718329144016,84.2694612897196
LUAD_TCGA-49-6745_T,0,6.58880476427802,3.84731950368016,0.314439297249976,2.31070469902108,1.96654724296565,1.77635302713469,0,4.15866841857865,2.58615401729325,0.492615367029324,0.149417898762181,8.5560303115597,11.281280893366,1.33001085375478,2.4261752804997,0.984758610533247,1.37605844477391,4.9465192269433,0,1.16395827268667,2.23341907696062,6.60119555227491,0,0.761542421787551,0.864676763780509,65.0904307593458
LUAD_TCGA-49-6761_N,0,0.0624332518592799,2.53171088207862,0,1.82697917736046,1.90468095713874,2.50716118245061,0,28.882511802626,4.68545870115112,2.15627197749735,0.194792129720675,4.62378398161954,12.7836368392885,0,6.65066184760524,1.20741268867557,1.59320367805459,8.72805740764928,1.08436612045658,0.930769768941645,0.707556886694644,1.48058260464565,0,0.885741228948035,0.465246850125796,84.542031885514
LUAD_TCGA-49-6761_T,2.90573533377839,7.3141737135656,1.19484748624419,1.45938375453824,3.17393156356114,0.720312220942062,0,1.46761900266732,0.540823265350376,2.3894649757224,0,0.259441244647157,7.56063824732007,2.38586786594792,3.96972304583057,0.464823248175449,2.47524722394508,0.163969442789376,2.2163838282181,0,0,1.49404214784154,4.64094846835426,0,0.66861923119587,0.904771018835444,46.7973760794392
LUAD_TCGA-49-6767_T,2.76086302178886,11.1496455588172,2.39081697725886,0.157633817130615,2.85991237529584,1.55522646727851,0,0.50239153235664,0,2.22322514084749,1.97788178922408,0,3.45512503066114,7.1256837622255,0.476686080295118,1.33102569579549,1.59281116968716,0.808010348900354,1.25294267579921,1.27461851449929,0.00590698104681855,2.05446031399709,4.3878645344779,0,0.446637898584425,0.958181610731459,49.3427317873832
LUAD_TCGA-49-AAQV_T,0,7.1854846127914,2.45605045718099,2.24456783783974,2.71209355976292,0.391156479494241,3.03463469108627,2.7925364594368,0.0170584072823436,1.48339949558739,3.09073744789679,0.676536325778937,0,0.526419540617851,10.4012439350522,0.163267768090887,1.19041920143851,1.84272749568868,1.44962173635261,1.56940160582783,0.759291104149633,0.696382119580681,2.00077951345587,0,0.573176380301336,0.889865143658499,46.6838097943925
LUAD_TCGA-49-AAR0_T,0,0.707368740387316,4.23199673860279,2.42633468595828,3.65119596906201,0.474963548919889,0.942729983167012,2.70737031945918,5.70752997588484,2.5071969891412,0.120581913965869,0.136697821538374,1.05527745529064,8.39151918548479,6.12389346258124,1.77756853731397,1.39773585698325,2.26191292189155,2.3072368619067,3.56166283744612,4.34845274954426,1.64820251574077,3.09243911898232,0,0.898936292306848,0.708513487412809,59.5798681892523
LUAD_TCGA-49-AAR2_T,0,3.64306531676476,2.07156701480898,11.9848882554154,2.99719328724996,0.70244197604427,1.05733331180144,1.33582600984827,0.0710423198449493,2.94371085732601,0,0.262316703980947,2.11219482798259,3.79531531318924,13.0671121412357,0.354263467118528,0.57581509411126,1.98100327289339,0.872006920063906,3.87944445340607,0,0.375302782105749,1.3800126748086,0,0.515192937115693,0.896139564580595,55.461856
LUAD_TCGA-49-AAR3_T,3.97873584332228,6.51548376347606,1.75686301676048,5.39855536451575,4.0588139530632,0,0,3.41428878524572,0,3.61378961774776,1.49735075592967,0.259621604521823,3.70963730140679,3.91637187991329,0.293170424398391,1.11457393259353,0.676267903352705,0.52742772007541,0.902622649550007,1.07317516554699,0.012303028532838,0.991069478024062,6.39665765781762,0,0.868532376443934,0.687037336281228,50.1067798457944
LUAD_TCGA-49-AAR4_T,5.28254308174171,5.6810484317274,3.35227143706275,8.35443947543112,1.87817089186332,0,0,3.81069850190354,0,4.61236460335921,0,0.517862077088795,2.92923299352436,1.64179188396941,7.03442067741968,1.87730965048869,0.18112446229024,2.3364995256988,0.947816096160481,0.922823392058975,0.354236464798279,1.79625937907268,4.41082838789195,0,0.762602278065329,0.690358812243784,57.9217414135514
LUAD_TCGA-49-AAR9_T,0,25.9783291771944,0,0.289602279528255,1.77129465134987,1.61902387163586,1.40864035816781,2.67893630248513,0,2.80453096003708,0,0.862436292649331,4.47784915906677,1.90163666796333,0.079706342955875,1.73864283802719,0.914776703656259,1.00145001718536,3.65560694784662,1.1884193454832,0.0184614930258124,3.38421046732826,4.92827268983415,0,0.431980452189289,0.942615378603043,60.7018265654206
LUAD_TCGA-49-AARE_T,0.427602120004234,12.5764783636254,1.78530967876244,2.31411082896935,2.26789419455977,0.0893432651333686,0.338475075351241,2.45315153295938,0.163132577541936,1.99965846529226,3.44526908873706,0.380009737625615,0,2.19966218397169,0.292107004796905,0.492886939842903,1.13599761459958,2.83778524910633,0.786683367614409,2.29541606942825,0.93723934075965,1.23091688085067,4.92883542280402,0,0.549636359418872,0.896444808277198,45.3779650023364
LUAD_TCGA-49-AARN_T,0,1.87391942703539,2.21245986901759,3.23011877571844,2.67910395524708,0.846493064987802,2.24422582728437,0,1.35934534910243,2.79660165372775,2.86672271176999,0.108173369067587,3.64922492224727,2.53370528307194,21.6543601602242,0.422982883055341,0.767607981780676,1.14495166924263,3.31409397693759,0.915714577265117,0.923766781992262,1.27661953052769,3.5278213989212,0,0.813168104126947,0.780445513262395,60.3480131682243
LUAD_TCGA-49-AARO_T,0,3.52577783672834,2.61818040278856,1.61138465029092,2.39596597151682,0.565131918051107,1.82604774952532,2.6377698734444,0.0753228772939314,3.15780799032823,0,0.465027553813791,5.54838001383262,4.07070887986622,4.20327455263476,1.58085565590381,0.534566284243049,2.34190582470279,2.336451473968,0.774511407848419,1.50474235549131,1.9259373727209,7.02916667743662,0,0.809867230667311,0.876081062737626,50.7289173224299
LUAD_TCGA-49-AARQ_T,1.40565402993917,2.39148216195401,1.15014246149107,2.06440649971447,1.11152653894875,0.237791297137089,0,2.73243993459636,0,2.04730437725123,2.02427172536754,0.0914990747984572,0,1.27893978816885,6.63013482600887,0.127276406735317,0.235990930446693,3.72333938893516,0.208828987882492,0.5224147781201,0.0143516225329852,1.25364211163307,1.2420165817028,0,0.716509029276999,0.825172482358892,30.4934535233645
LUAD_TCGA-49-AARR_T,0.373704863519575,0,2.86995537095509,2.93042586614028,2.84283041477532,1.21782171296085,2.60556230185023,1.00499641997426,4.73050657376754,2.52883855556583,0.37195405015058,0.67933222978672,1.45331416968463,10.0753760622189,0,1.79292309358495,1.86259089889173,8.29568147242042,7.36169660172715,1.02964696530448,14.5825331334687,0.563614105358736,5.08409100004358,0,0.750128420502213,0.749025176816423,74.2573958621495
LUAD_TCGA-4B-A93V_T,1.38172121179932,3.82648356220631,1.04554984822515,7.7483657260545,2.7343228408284,0.944858832225532,0,3.50222553103682,0,1.20022178294514,0,0.428533888495221,0,2.44359704178081,10.1852473242274,0,2.29605492677568,3.02163000739839,1.86759991677177,1.93170939530542,0,0.676879974743053,2.00786965880727,0,0.858920199798246,0.5757409508682,47.2428714696262
LUAD_TCGA-50-5044_T,1.07653987275825,3.56921781177174,0.109337946528818,2.78065823474614,4.18750317580945,0.50945199700729,0.0525807422701154,2.24708319825506,4.46087441915588,2.97173139552735,0,0.184287354334351,6.09180171730397,2.25026183227579,1.04862741921154,0.799336048317754,3.13324901856396,0.604968671549937,5.50610596794624,0.420939927100313,1.17465995080454,1.40759824769607,7.80399727302806,0,0.695703339674833,0.817668585400176,52.3908122219626
LUAD_TCGA-50-5045_T,2.10387404769209,2.60078572194189,3.83025604489878,6.28616040195093,4.36731383011661,1.26437616870964,1.67071477933664,12.1686855156825,0.998462845533369,1.88857746642499,0.403207087559609,0.464642149037175,2.99904794217073,2.09850359989656,4.30388184019518,1.36067529098908,1.16226666338572,1.2219529703864,3.28596819124929,2.1829856191451,1.22928151274963,1.27518596301943,6.00496411895665,0,0.939076254475026,0.670818292182872,65.171769771028
LUAD_TCGA-50-5049_T,4.87951492097806,1.52840997986595,3.93127951133456,11.4182965248231,3.34780844350717,1.13311939088748,1.1751816196123,13.2466013849361,0.17662281093975,2.53762684515119,0.306342432108598,0.217038650636138,5.6751885981305,0,3.25729130572537,1.12182593581915,1.16419357317177,1.32546897178125,2.24484290762727,3.43535607331897,0.427910031252047,0.673734355484198,6.52023295720819,0,0.920715182124828,0.5127375903146,69.7438872242991
LUAD_TCGA-50-5051_T,0.435301925788103,1.81651013847795,0.484786023465681,2.42595194348544,2.22924049288932,2.28247491084516,0,0.956932224944787,1.24682937509579,0.830425889967649,2.84437811396776,0.172930780781712,0,0.875724241151641,18.5950560704474,0.224299950712584,1.83931183849355,1.97085221696624,3.48387417972696,3.20311440002731,0,1.30393291309526,1.98921999350143,0,0.758483330795139,0.801572670335111,49.2111476238318
LUAD_TCGA-50-5055_T,2.67351058695193,0.696769492675319,7.67362130205266,6.19002232766179,4.77690102889163,2.09909674126211,2.95202873388581,2.90331891217248,0.17582483062176,3.57222507405651,0.9847062188205,0.322144936078932,6.57275271769857,1.76131926718184,8.06205755323968,0.841923311818785,1.30294383452521,2.02226784937284,3.490722223818,2.87924757894695,1.96904707402961,1.74442195878001,7.14355539171876,0,0.868830020785761,0.737325113217051,72.8104289462617
LUAD_TCGA-50-5066_T,3.16372123609638,3.9062426854674,3.46656528605088,9.9966879187595,2.54070232072005,1.77916832575252,0.544570093853122,9.28515752389926,0.537657451064749,1.30050274856179,3.54022305295243,0.290244990851271,2.57995576747905,0,0,1.13781561543057,0.60594830454065,1.31353141355368,2.12485298565838,0.287173428487451,0.127649156536261,0.773645196210471,3.19417240928907,0,0.910094764112369,0.473260956148477,52.496187911215
LUAD_TCGA-50-5068_T,2.64933998006711,0.343102300269488,3.72272563757129,3.071495154208,3.66241098949196,3.00604338150402,0.546214801809263,7.95159729923749,0.714131386594665,0.796116946289013,4.15753541180824,0.0961196159932462,4.4526925832617,0,8.3186782840731,0.92427380726946,1.25539758069407,2.28041417518167,2.12114374053301,1.01380248148708,1.49426467140438,0.00549124899805725,2.64723697318827,0,0.715780839169653,0.844301477363216,55.2302284509346
LUAD_TCGA-50-5072_T,0,15.1749964407319,0.893491225866331,1.6046140705293,2.45691954138666,2.56045557408443,0.810537384616528,1.81787554654287,2.75576492876505,2.14384131443439,0.943666561935792,0.58775232611716,0.522215578038264,5.43978312913615,0.0494842177118557,1.9212130846218,2.36102754951278,2.05175261384149,3.75424137213158,1.06905270982404,0.0772906622395281,1.44321665757062,7.53881813886612,0,0.755775572166843,0.861819788050093,57.9780106285047
LUAD_TCGA-50-5930_N,0,0.189987767905467,2.94584923519041,0.35725615435241,1.38991559793682,1.72971937859548,3.18317338091255,0,30.1697604235006,2.86188868982614,1.03548377518,0.581698316854098,5.09390969793099,16.5895747967716,0,7.14167125360562,1.05031283433286,1.2065378018148,5.21722400836682,0.890866611559259,0.710977394940449,0.429707945331468,1.96059594443793,0,0.906586244395061,0.422677865920839,84.7361110093458
LUAD_TCGA-50-5930_T,2.45607532127388,2.45863082041582,3.75574951309197,12.2457288507588,3.42978957923311,0.982948991348633,0.528104361495809,2.55596816106423,0.129259025928098,0.950706093704105,2.46281270322444,0.332394263498782,2.54446114154131,3.79142939230789,14.2088490637018,1.62356935575919,2.28201219231037,2.20697972792714,2.5108583101345,0.391494904660456,0.445598697205745,2.20298600807709,8.5148205400284,0,0.86457052302294,0.563971449762053,73.0112270186916
LUAD_TCGA-50-5931_N,0,0,2.2965217451686,0.177314715553965,1.31305649762262,0.894396427960076,4.37329417098585,4.95971195414125,24.0772083279577,3.23859158393159,0.401798633714652,0.693547558709022,3.03124454940997,10.3285479555004,0,9.36683867588184,1.06252404908426,1.48729270227714,8.97122558882129,0.0505934711386414,1.21427802900185,0.348566011244356,0.965894480399641,0,0.872667624508436,0.499607342481443,79.2524471285047
LUAD_TCGA-50-5931_T,0,16.6919131416056,3.19687297820477,0.349110409882048,2.58090751850174,0.605860865352362,0.315575055280594,1.80297923093964,0.0342483485688846,1.74734455028007,0,0.164587463920143,2.96183316237636,0.607321598765068,0.195922821503733,0,2.16125881533,2.33677510049916,2.48957293111554,1.53189634206337,0.0901354975580321,1.80886354601501,7.16412439560241,0,0.743271819323719,0.902061566401453,48.8371037733645
LUAD_TCGA-50-5932_N,0,0.00698978055571559,2.81067995047896,0.0842897675547388,0.976707018659472,2.56776932193895,3.36290451704908,0,21.4640941560951,2.98342648144153,0.242871243722806,0.730180407509702,5.03604922563924,14.487881946036,0,7.31533558556741,1.78086739902197,1.53196565715427,9.5584630618178,0.514104502095391,1.30126006284483,0.680433410452186,3.84448821464525,0,0.870963586512718,0.531508118249442,81.2807617102804
LUAD_TCGA-50-5932_T,0,1.65712550026484,0.909986761109083,0.635931623674646,1.91202361200732,0.174933917154801,2.71938608144697,0,0.515368006601156,2.91273067793308,0.33896712685816,0.0216021416208303,4.71830453478977,6.08411051398895,35.7824240529274,3.71731336320598,2.44834359292322,1.16434742300592,2.63405643625176,2.94638052062022,0,0.0314043520010787,0.91328798357748,0,0.825202115851434,0.79937560639844,72.2380282219626
LUAD_TCGA-50-5933_N,0,0.244246178685937,2.14834149076957,0.283158944474954,2.11725866017063,2.50116398999029,2.79740970844942,0,23.2084780859278,2.12506940377196,4.05938937722456,1.34226130005104,5.45552763969429,16.1842956483299,0,7.41193044737424,1.73318704440094,2.26045432224795,8.39130814388656,0.00652351219204266,4.03088958479833,1.18124175093537,2.94898901662425,0,0.906782697952317,0.491455842743883,90.43112425
LUAD_TCGA-50-5933_T,0,7.10461926602236,1.53098856275843,1.12224282887781,2.80024481009895,1.58123983836282,3.32900052289436,9.27516636482896,0.0835877484743311,2.96943369650081,0,0.309470985438643,5.58395736481132,6.93307937334382,0.471455444570195,1.8129744136316,2.8849523310271,0.0288650986158458,3.84021499548886,0,0,1.19776918192191,10.1802124036403,0,0.768171578050403,0.90580212131483,63.0394752313084
LUAD_TCGA-50-5935_N,0.42635040273582,0,2.67086202239823,0,0.417221268932363,0.455908009763828,4.24904022073793,0,14.4441250367079,2.26928284197427,0.969818555561714,0.0654483284690635,5.98995402745109,14.7987726997267,0,7.43357074708849,0.979745547423423,2.04667630275816,11.265433957068,0,2.29475521572764,0.803028171530571,4.29694909487941,0,0.849671418838145,0.639174487467954,75.8769424509346
LUAD_TCGA-50-5935_T,0.319113693756048,0.415732348161377,2.95490410836677,1.65770231573684,1.59495946102471,0.332893022151927,3.64945449342021,1.85355432562215,9.37239869339856,2.14438786093068,2.66924336380215,0.101312730562494,3.94277636997868,2.57378760379142,21.6207059842307,0.351581838870763,1.67386689446689,1.47825496455535,3.77166071944197,2.23841981718713,0.0323834748561569,1.65762450787321,4.24105522557087,0,0.818175115368378,0.686165315775939,70.647773817757
LUAD_TCGA-50-5936_N,0,0,2.61274874802735,0,1.13735503328773,2.0646583111961,3.7676109183019,0,18.8053142665428,3.58655138408114,2.38608394197594,0.686051882662002,5.85542639570368,14.8142893498739,0,7.5337478256819,1.59464437329925,0.99724343746324,7.69700905249814,0.477944681281045,1.69362239928226,0.513383846500361,2.98473274112629,0,0.904755264761658,0.522136216137534,79.2084185887851
LUAD_TCGA-50-5936_T,0,9.43174082602644,0.764953650197278,2.03301068564029,3.22271260992087,2.23903410019715,1.94034079331753,4.55342148828742,2.31782904054772,2.07368611559299,3.51670754189562,0.793670810557743,0,3.14400495108081,7.27399807014751,0.243596201313403,1.92709922776763,1.8303455381954,3.76125464160817,1.44647723372484,0.029674082265508,1.6562218078839,7.51248461186916,0,0.662224999717512,0.878450843853059,61.7122640280374
LUAD_TCGA-50-5939_N,0,0,2.75044607802033,0.245428479981034,0.93143131721669,2.1123165365834,4.37897714037388,0,18.0195574148838,1.86618399124462,1.63512708308218,0.567341584504252,5.51003401226721,15.3413213231358,0,6.27836081010551,1.80414340141207,0.929425107177728,10.1578237445053,0.460426810545064,1.04493563240558,0.429033641453221,4.41290194250419,0,0.885259304755911,0.55633212543359,78.8752160514019
LUAD_TCGA-50-5939_T,0,9.85381923826558,3.27222926490641,9.99908819584191,3.15353118363092,0,3.01008754993255,5.44292699672142,1.29623939433719,2.28750936287185,5.00441812427137,0.918431402674101,0,6.0105604587395,0,1.94188664193262,1.468463107592,1.6715629767923,4.76524533263988,0.508327750489094,0.114935667807538,2.14844070418648,7.77143345244204,0,0.852326201756993,0.622860708477589,70.6391368060748
LUAD_TCGA-50-5941_T,1.72923129159136,4.99862002513654,3.5878310690508,4.43835263933843,5.86856332338525,0.704251275426709,0,6.91897574971105,3.31504814535958,4.04886948402463,3.330340556677,0.137931292706288,5.53414357007145,1.66176457595821,5.97048400050613,1.73548171626563,1.44196369861266,0.800518617953287,3.55600543124664,1.96220321929896,0.598740979749522,1.46545081828894,4.4842901434727,0,0.823871230468646,0.780600875472425,68.2890616238318
LUAD_TCGA-50-5942_T,0,0.0140151861295417,5.1228449834654,5.78288154180183,2.34703112731614,2.40506723532689,4.12289738851115,0.226425200990698,11.7775913352669,3.22143240791664,0.389394119457883,0.00101942942074902,4.40018555067463,1.86674766916583,14.776146372127,2.16746536656692,2.24287761107011,3.2613168362459,7.62203811004646,1.91017912814674,2.521127567148,1.21025536049734,4.5662750731746,0,0.660079918736568,0.769326305423218,81.9552146004673
LUAD_TCGA-50-5944_T,0,0,2.7021697857061,0.208987474650356,1.49108651195222,1.7315961679349,1.10628653432749,0.538880582916723,0.465432125558249,1.7039935117126,1.78845114514722,0,2.8711322495408,5.44183847349012,19.6655838188838,2.99085555237927,1.27928105938537,1.54540483096025,4.57611954042167,1.39868280633264,1.16156843738983,0,5.96580370673091,0,0.796437261683433,0.853000764895894,58.6331543154206
LUAD_TCGA-50-5946_T,0,15.6053234472411,0.0931314210348215,0.831264086197942,1.84205669387231,1.43590099402412,0.911796282623941,2.62269805104282,0,2.00080581282446,0,0.325117041275018,3.34500936907621,0.277680512488181,2.54682785359524,2.86028996148584,3.29260004251171,1.65225199909356,2.49950826258097,0.307266546147063,0.189983108315073,0.328001874714454,3.50912022864021,0,0.5669185589421,0.92144627487267,46.476633588785
LUAD_TCGA-50-6590_T,0.962193634189932,5.40289610552236,1.97889083283419,11.293739440813,4.63848273875656,0.403153853133312,0,6.01888325014247,0.0121643366071872,3.6601429339135,3.21524677774507,0,4.85073758368402,4.65026037461398,0.0393007523324799,1.20440367840069,1.64279761245867,0.304701992171628,2.44743036910346,1.12998147967992,0.0133635823783904,2.40017476521073,5.66235807920563,0,0.922311428555103,0.471869705492657,61.9313041728972
LUAD_TCGA-50-6591_T,0.283626715221885,4.45512030560329,1.92602949078971,0,0.561280202067673,0.871805266419276,0.591724042294262,2.22943736994678,0,0,2.79785014494527,0.0555680114749847,0,0,1.12523087244109,0,3.99009700025788,1.65924835526638,6.89922439492079,3.7070215559497,0.502348557680326,2.31137303966698,11.9392898315958,0,0.415808242237467,0.953255373732787,45.9062751565421
LUAD_TCGA-50-6592_T,1.54344261169259,15.1834353201554,0,2.99663150740808,2.83370036417617,0,0.642493587564688,4.62008607513277,0.00654901406139381,5.25237785186764,4.8034786412221,1.25219380041964,0,5.78587832481511,0.683999177387752,0.56055978486424,1.17101937721761,3.11608265579116,2.70631896542859,0,0.019574839508226,2.52977681975178,8.77222773246959,0,0.73807599261377,0.859859959351266,64.4798264509346
LUAD_TCGA-50-6593_T,0,5.168271051462,1.6940084165843,1.68131467876302,1.98977107842161,0.408375284431768,2.5668489378592,0.39444629300919,0.533048504537254,3.02083515582436,1.22906296242552,0.0638205343787386,5.29436117056696,11.0101675302705,10.2860370641149,1.47962352658137,1.41975505235593,1.50895987879407,1.96214042166942,1.29905064542603,0.99928136025836,0.524603777300078,6.84658556982532,0,0.765819226856974,0.880175163543334,61.3803688948598
LUAD_TCGA-50-6594_T,0,14.2289010120153,2.03652460530344,0.294925086505986,3.1372322561444,0.996240002325285,0.949185071051482,4.22269594247638,0,3.55014776524424,1.48503294723171,0.135647401481021,1.58769594714266,2.35584913112391,2.61298888714799,0.784173132148172,1.06539732850876,0.679247876168599,1.13597877182208,1.91563452210281,0,0.404069467724794,9.53099905427489,0,0.263718484741309,0.973666046304024,53.1085662079439
LUAD_TCGA-50-6595_N,0.302597841983566,0,2.22710969172157,0.0285363578389208,1.439889718927,1.19991669850631,3.78556202307625,0,19.3417701503185,4.04697575352838,0.855584926915274,0.24196976498972,5.21091035083015,12.2674829339342,0,7.16386097204632,1.32094039558688,1.26550777762682,9.77925893415613,0.550832141420821,2.16299486825444,0.665239696365987,2.25710086412231,0,0.867012196505437,0.545627894941042,76.1140418621495
LUAD_TCGA-50-6595_T,0.886204393142955,8.37289158306949,1.20187349742045,0.869230887069109,3.8477224880814,0.358270757359083,0,2.69933540452105,0.0197825479812317,2.76101444713103,0,1.12475471551326,7.37143466020468,3.16869874666057,0.228599925478987,1.46484709782465,2.36604913189162,1.1119109924967,5.71784832802469,0,0.108926956668359,2.31957045422975,14.361945277287,0,0.787053501818751,0.900682338074014,60.3609122920561
LUAD_TCGA-50-6597_T,2.00302721091321,0.737150602194249,3.68094646892528,4.70000157924478,3.41151190321182,0.363438164200846,0,5.2041508202014,0,1.06800067651723,0,0.146642190267524,1.98892093179242,0,21.2265550242871,0.914001163125968,0.589044608937937,3.19864896157738,1.21391218782126,2.05709974355659,0.16034682298704,0.990359096397474,1.83386343028909,0,0.793037695801486,0.747027414234962,55.4876215864486
LUAD_TCGA-50-6673_T,0,7.8921930141583,0.521011548336486,3.69506682118943,2.21089720865068,0.562481520277685,4.41085313198609,1.88266270005818,0.6534113531342,3.20154847323929,4.08285995572092,0,0,5.32925381148424,7.15578360321903,1.07636339581959,2.68974040974688,1.57254418871856,6.24231073235528,2.48611015677129,1.34015295044442,1.75426015911305,5.61425052912781,0,0.666557863709482,0.859901980153016,64.3737556635514
LUAD_TCGA-50-7109_T,0.714260526161885,0.59002003242987,3.03572617504617,7.12359285022081,4.29736892075692,0.0384624307890316,0,2.62951324477221,0.390723377475133,2.58848955494823,0.128316309695307,0.198684785702231,2.47474235990611,2.39725782374978,15.1514019173172,0.352999000073911,1.7214396629879,3.06353811027008,3.17627545663601,2.05177194016101,0,0.465669955034692,4.73218977614585,0,0.727755610936189,0.73333170181102,57.3224442102804
LUAD_TCGA-50-8457_T,0.594170834931906,0,5.07411389492474,10.4338518672864,2.91263021700794,1.67408781194817,2.97269458655457,4.06201638794949,7.91130425222747,4.30504940127923,0.727749096212397,0,7.47921594304986,1.03161468466117,20.0974565245147,0.427997198053159,1.15475305849855,0.717363743217571,4.11551334529585,0,0.812488108671588,0.794263760136234,5.14452108498082,0,0.61778109589021,0.788767533425739,82.4428558014019
LUAD_TCGA-50-8459_T,0,2.82489352633733,2.63481924064363,3.76770797879409,2.31673845798263,0.98255492088152,3.15107557799146,2.63861758322451,0.0145366780116436,3.7807463272635,0.603142553218533,0.324478510747707,6.70636581172364,10.0591194421676,1.78838733114767,0.990875277369328,1.02842193804925,1.007313205769,2.84399619896407,1.24264200893271,2.03058647090992,0.991775446034956,14.8162777451438,0,0.863691211147735,0.804406554038394,66.5450722313084
LUAD_TCGA-50-8460_T,0,0,3.24366573085156,5.74756851388876,3.91403406733228,1.48730732310462,1.9822373814623,0,3.40277569327539,4.21364933663904,7.15028601785863,0,4.78124971696624,3.67974823636096,26.3931037260461,1.15337748327986,1.88221363790843,1.07286840666329,3.56842742436142,2.02547715774409,2.58099865683587,0.745557481654629,4.03814147271978,0,0.693846648618512,0.798747769886651,83.0626874649533
