Run,cell_type
SRR10791842,Myeloid cell
SRR10797926,Myeloid cell
SRR10787556,other
SRR10782419,T/NK cell
SRR10789896,Stromal
SRR10786240,Myeloid cell
SRR10779016,T/NK cell
SRR10798601,Endothelial cell
SRR10797497,Epithelial cells
SRR10782087,Myeloid cell
SRR10793124,T/NK cell
SRR10781542,Stromal
SRR10792502,Stromal
SRR10783534,T/NK cell
SRR10794896,Epithelial cells
SRR10795653,T/NK cell
SRR10780167,plasmacytoid dendritic cell
SRR10792604,Myeloid cell
SRR10782595,Myeloid cell
SRR10787672,Epithelial cells
SRR10795402,plasmacytoid dendritic cell
SRR10789401,Myeloid cell
SRR10789308,T/NK cell
SRR10780784,Epithelial cells
SRR10781182,Myeloid cell
SRR10778553,Myeloid cell
SRR10777908,Stromal
SRR10789478,Myeloid cell
SRR10783578,T/NK cell
SRR10778168,Myeloid cell
SRR10786701,Endothelial cell
SRR10796338,Myeloid cell
SRR10794316,Stromal
SRR10794613,Myeloid cell
SRR10781571,Epithelial cells
SRR10779300,other
SRR10782269,T/NK cell
SRR10781677,Stromal
SRR10787132,Epithelial cells
SRR10784881,Endothelial cell
SRR10783098,T/NK cell
SRR10780235,Myeloid cell
SRR10795271,other
SRR10782507,other
SRR10794465,Myeloid cell
SRR10794138,T/NK cell
SRR10791153,T/NK cell
SRR10781225,T/NK cell
SRR10790902,Myeloid cell
SRR10777693,other
SRR10784661,other
SRR10794039,T/NK cell
SRR10791418,Epithelial cells
SRR10787982,other
SRR10795383,Endothelial cell
SRR10778354,Myeloid cell
SRR10784488,other
SRR10794077,Myeloid cell
SRR10798322,Stromal
SRR10788590,T/NK cell
SRR10794895,T/NK cell
SRR10787961,Myeloid cell
SRR10788874,Endothelial cell
SRR10788869,other
SRR10779334,Stromal
SRR10793278,Epithelial cells
SRR10779731,Myeloid cell
SRR10786379,T/NK cell
SRR10783199,T/NK cell
SRR10796760,B cell plasma
SRR10784337,B cell plasma
SRR10785810,Myeloid cell
SRR10779201,T/NK cell
SRR10782243,Stromal
SRR10789003,Epithelial cells
SRR10780180,Myeloid cell
SRR10792866,T/NK cell
SRR10793255,T/NK cell
SRR10795051,Epithelial cells
SRR10797242,Epithelial cells
SRR10786463,T/NK cell
SRR10788923,Epithelial cells
SRR10779710,Stromal
SRR10790578,Myeloid cell
SRR10781155,Epithelial cells
SRR10785126,Mast cell
SRR10790267,T/NK cell
SRR10792741,B cell plasma
SRR10792105,other
SRR10779053,Epithelial cells
SRR10778611,Myeloid cell
SRR10785194,Epithelial cells
SRR10788363,Myeloid cell
SRR10778698,Endothelial cell
SRR10797881,B cell plasma
SRR10795129,Epithelial cells
SRR10778338,Stromal
SRR10779431,B cell plasma
SRR10782213,T/NK cell
SRR10780270,Myeloid cell
SRR10779098,other
SRR10795806,T/NK cell
SRR10786239,Stromal
SRR10785398,T/NK cell
SRR10777478,T/NK cell
SRR10781345,Myeloid cell
SRR10787134,other
SRR10789821,T/NK cell
SRR10796203,T/NK cell
SRR10793565,Endothelial cell
SRR10794460,Epithelial cells
SRR10786330,Stromal
SRR10787968,Stromal
SRR10794019,Myeloid cell
SRR10788849,B cell plasma
SRR10795410,plasmacytoid dendritic cell
SRR10783270,Myeloid cell
SRR10793334,Myeloid cell
SRR10787233,Myeloid cell
SRR10796820,Myeloid cell
SRR10787769,T/NK cell
SRR10791560,Epithelial cells
SRR10789856,Stromal
SRR10788537,Myeloid cell
SRR10781774,other
SRR10792569,Myeloid cell
SRR10787539,Myeloid cell
SRR10795587,Stromal
SRR10795800,Myeloid cell
SRR10785385,Myeloid cell
SRR10777925,T/NK cell
SRR10785584,Myeloid cell
SRR10791887,Myeloid cell
SRR10779052,Myeloid cell
SRR10788139,T/NK cell
SRR10797605,Epithelial cells
SRR10782159,Myeloid cell
SRR10784501,B cell
SRR10793004,T/NK cell
SRR10790735,Myeloid cell
SRR10784023,Epithelial cells
SRR10798611,Epithelial cells
SRR10777413,other
SRR10788292,Myeloid cell
SRR10785890,Mast cell
SRR10786702,T/NK cell
SRR10781819,Mast cell
SRR10790340,other
SRR10794999,Epithelial cells
SRR10778350,Mast cell
SRR10793955,B cell plasma
SRR10782393,Epithelial cells
SRR10797706,T/NK cell
SRR10778602,other
SRR10789276,T/NK cell
SRR10789188,other
SRR10784142,Mast cell
SRR10795534,Myeloid cell
SRR10784676,Stromal
SRR10777772,Epithelial cells
SRR10794339,Myeloid cell
SRR10781404,Myeloid cell
SRR10788505,Epithelial cells
SRR10792060,T/NK cell
SRR10786295,Myeloid cell
SRR10787016,Mast cell
SRR10795748,Myeloid cell
SRR10788104,other
SRR10778827,B cell plasma
SRR10788677,T/NK cell
SRR10789601,B cell plasma
SRR10790838,T/NK cell
SRR10795494,B cell plasma
SRR10789902,Epithelial cells
SRR10797961,T/NK cell
SRR10777906,B cell plasma
SRR10791054,T/NK cell
SRR10793871,T/NK cell
SRR10787296,Myeloid cell
SRR10797551,T/NK cell
SRR10784758,T/NK cell
SRR10795878,Myeloid cell
SRR10783810,other
SRR10792825,Myeloid cell
SRR10794522,Stromal
SRR10793763,other
SRR10777354,Myeloid cell
SRR10784478,Epithelial cells
SRR10791780,Myeloid cell
SRR10781168,Stromal
SRR10782483,T/NK cell
SRR10781916,Endothelial cell
SRR10780402,Epithelial cells
SRR10792295,B cell plasma
SRR10787075,Myeloid cell
SRR10777500,Endothelial cell
SRR10795384,B cell plasma
SRR10790701,Myeloid cell
SRR10789536,Stromal
SRR10787268,T/NK cell
SRR10779370,Epithelial cells
SRR10794199,Stromal
SRR10787165,T/NK cell
SRR10784740,Stromal
SRR10784268,Stromal
SRR10792041,Epithelial cells
SRR10792698,other
SRR10778333,Epithelial cells
SRR10791216,B cell plasma
SRR10787942,Myeloid cell
SRR10788031,Epithelial cells
SRR10782128,Myeloid cell
SRR10795394,other
SRR10785721,plasmacytoid dendritic cell
SRR10788855,Myeloid cell
SRR10785183,Epithelial cells
SRR10791217,B cell plasma
SRR10791287,other
SRR10789473,Stromal
SRR10794547,T/NK cell
SRR10788512,T/NK cell
SRR10777360,Myeloid cell
SRR10787339,Myeloid cell
SRR10791927,T/NK cell
SRR10796568,Stromal
SRR10796028,Epithelial cells
SRR10797113,T/NK cell
SRR10794471,Epithelial cells
SRR10796188,T/NK cell
SRR10788074,Endothelial cell
SRR10790580,Epithelial cells
SRR10786680,Stromal
SRR10796410,Epithelial cells
SRR10787355,T/NK cell
SRR10785487,Stromal
SRR10779904,B cell plasma
SRR10780236,Epithelial cells
SRR10782680,Stromal
SRR10780160,Epithelial cells
SRR10781177,Mast cell
SRR10777416,T/NK cell
SRR10797909,Myeloid cell
SRR10789426,B cell
SRR10789121,Epithelial cells
SRR10778057,Epithelial cells
SRR10779954,Stromal
SRR10784334,T/NK cell
SRR10792291,Myeloid cell
SRR10780489,Myeloid cell
SRR10796452,Endothelial cell
SRR10781034,Epithelial cells
SRR10786874,Epithelial cells
SRR10778184,Myeloid cell
SRR10789842,Epithelial cells
SRR10781158,Epithelial cells
SRR10779013,Mast cell
SRR10788078,Stromal
SRR10783358,Myeloid cell
SRR10795589,T/NK cell
SRR10790681,Epithelial cells
SRR10784127,Ciliated
SRR10796133,T/NK cell
SRR10782941,T/NK cell
SRR10785869,other
SRR10793055,B cell plasma
SRR10793394,Myeloid cell
SRR10777656,T/NK cell
SRR10796041,B cell plasma
SRR10794577,Stromal
SRR10783002,Stromal
SRR10792670,T/NK cell
SRR10798395,Myeloid cell
SRR10779751,other
SRR10780680,Epithelial cells
SRR10791918,Epithelial cells
SRR10779602,T/NK cell
SRR10792005,B cell plasma
SRR10777935,Myeloid cell
SRR10793966,T/NK cell
SRR10779665,Myeloid cell
SRR10790054,Stromal
SRR10777768,Endothelial cell
SRR10792035,B cell
SRR10787114,other
SRR10787877,Myeloid cell
SRR10793069,B cell plasma
SRR10795175,T/NK cell
SRR10779623,Stromal
SRR10780336,Epithelial cells
SRR10789299,B cell
SRR10782296,Stromal
SRR10787927,B cell plasma
SRR10788411,Stromal
SRR10791947,Myeloid cell
SRR10789415,Myeloid cell
SRR10796840,other
SRR10777833,Epithelial cells
SRR10798377,T/NK cell
SRR10778281,Myeloid cell
SRR10782764,Mast cell
SRR10785406,T/NK cell
SRR10795372,Myeloid cell
SRR10777327,T/NK cell
SRR10784464,Myeloid cell
SRR10798035,Endothelial cell
SRR10782850,Epithelial cells
SRR10785100,T/NK cell
SRR10784770,Epithelial cells
SRR10788255,Endothelial cell
SRR10784328,Myeloid cell
SRR10789114,T/NK cell
SRR10781175,Myeloid cell
SRR10795266,Stromal
SRR10796225,T/NK cell
SRR10783431,Myeloid cell
SRR10794761,Stromal
SRR10795429,Myeloid cell
SRR10787805,Myeloid cell
SRR10794362,T/NK cell
SRR10782358,T/NK cell
SRR10796768,T/NK cell
SRR10780735,T/NK cell
SRR10784851,Epithelial cells
SRR10787618,T/NK cell
SRR10783850,Myeloid cell
SRR10784725,other
SRR10797039,T/NK cell
SRR10791979,T/NK cell
SRR10788417,Myeloid cell
SRR10786812,B cell plasma
SRR10795726,B cell plasma
SRR10798146,Myeloid cell
SRR10791600,Endothelial cell
SRR10777621,Epithelial cells
SRR10782140,other
SRR10786936,T/NK cell
SRR10784186,Endothelial cell
SRR10783490,Endothelial cell
SRR10780606,Stromal
SRR10788087,Epithelial cells
SRR10790634,Myeloid cell
SRR10787274,Stromal
SRR10789168,T/NK cell
SRR10781808,Myeloid cell
SRR10788866,other
SRR10778989,Stromal
SRR10780119,Stromal
SRR10789647,Myeloid cell
SRR10795703,Myeloid cell
SRR10789315,Myeloid cell
SRR10778907,Stromal
SRR10786478,Ciliated
SRR10795752,Epithelial cells
SRR10788835,Ciliated
SRR10794732,T/NK cell
SRR10796972,B cell plasma
SRR10786764,Myeloid cell
SRR10785695,B cell plasma
SRR10785720,plasmacytoid dendritic cell
SRR10791915,Stromal
SRR10786430,Epithelial cells
SRR10781049,Endothelial cell
SRR10798068,other
SRR10792551,Stromal
SRR10786885,Myeloid cell
SRR10780864,Myeloid cell
SRR10793969,Stromal
SRR10796995,Endothelial cell
SRR10787287,Epithelial cells
SRR10779738,Epithelial cells
SRR10798626,other
SRR10792647,Epithelial cells
SRR10789130,other
SRR10795170,Stromal
SRR10795076,other
SRR10797303,T/NK cell
SRR10797454,Myeloid cell
SRR10778406,T/NK cell
SRR10780670,T/NK cell
SRR10779083,T/NK cell
SRR10780789,T/NK cell
SRR10790659,T/NK cell
SRR10780023,T/NK cell
SRR10779797,Myeloid cell
SRR10794170,other
SRR10797546,other
SRR10780547,plasmacytoid dendritic cell
SRR10790075,Epithelial cells
SRR10777750,Epithelial cells
SRR10779336,Epithelial cells
SRR10789366,Endothelial cell
SRR10790121,plasmacytoid dendritic cell
SRR10787400,Myeloid cell
SRR10791256,B cell plasma
SRR10797826,T/NK cell
SRR10791501,B cell plasma
SRR10785305,plasmacytoid dendritic cell
SRR10791407,Stromal
SRR10789733,T/NK cell
SRR10784092,Epithelial cells
SRR10785022,plasmacytoid dendritic cell
SRR10794259,Myeloid cell
SRR10796798,B cell plasma
SRR10777912,B cell plasma
SRR10782253,Myeloid cell
SRR10781958,plasmacytoid dendritic cell
SRR10785062,Epithelial cells
SRR10795914,Epithelial cells
SRR10795193,Myeloid cell
SRR10790335,Myeloid cell
SRR10786917,Myeloid cell
SRR10791278,Myeloid cell
SRR10780102,T/NK cell
SRR10778357,Myeloid cell
SRR10795898,Myeloid cell
SRR10784627,Myeloid cell
SRR10784999,Stromal
SRR10790014,Myeloid cell
SRR10798481,Stromal
SRR10787273,Endothelial cell
SRR10792757,T/NK cell
SRR10789062,T/NK cell
SRR10787088,T/NK cell
SRR10778893,T/NK cell
SRR10795787,Stromal
SRR10790773,Myeloid cell
SRR10783800,T/NK cell
SRR10782417,Stromal
SRR10777522,Epithelial cells
SRR10785286,Epithelial cells
SRR10785756,Epithelial cells
SRR10797005,Epithelial cells
SRR10780911,B cell plasma
SRR10786389,T/NK cell
SRR10789979,T/NK cell
SRR10780819,Stromal
SRR10794910,Endothelial cell
SRR10796561,T/NK cell
SRR10789302,T/NK cell
SRR10780945,Myeloid cell
SRR10781624,Epithelial cells
SRR10792869,T/NK cell
SRR10777861,Myeloid cell
SRR10779445,T/NK cell
SRR10789796,T/NK cell
SRR10777460,T/NK cell
SRR10780193,Stromal
SRR10790265,T/NK cell
SRR10794772,Myeloid cell
SRR10796459,T/NK cell
SRR10791738,T/NK cell
SRR10784942,other
SRR10794308,Myeloid cell
SRR10794002,Stromal
SRR10782063,B cell plasma
SRR10786204,Mast cell
SRR10787960,T/NK cell
SRR10777701,Epithelial cells
SRR10793293,Epithelial cells
SRR10782218,Mast cell
SRR10784829,T/NK cell
SRR10785306,Myeloid cell
SRR10788406,Stromal
SRR10792593,T/NK cell
SRR10778603,Myeloid cell
SRR10780062,Myeloid cell
SRR10786127,Stromal
SRR10778574,Stromal
SRR10781577,Myeloid cell
SRR10796933,plasmacytoid dendritic cell
SRR10778411,T/NK cell
SRR10787505,Myeloid cell
SRR10788818,T/NK cell
SRR10781010,Mast cell
SRR10789389,Myeloid cell
SRR10790159,T/NK cell
SRR10798119,Myeloid cell
SRR10787250,T/NK cell
SRR10779341,other
SRR10783857,other
SRR10787047,Stromal
SRR10790499,Epithelial cells
SRR10783946,T/NK cell
SRR10788365,Myeloid cell
SRR10794250,B cell plasma
SRR10789654,Myeloid cell
SRR10777233,Myeloid cell
SRR10795884,Myeloid cell
SRR10786008,Myeloid cell
SRR10792650,Epithelial cells
SRR10784360,Endothelial cell
SRR10785824,Endothelial cell
SRR10791345,Endothelial cell
SRR10793798,T/NK cell
SRR10795984,other
SRR10795132,Stromal
SRR10791823,Myeloid cell
SRR10783517,Myeloid cell
SRR10789022,Endothelial cell
SRR10789368,Stromal
SRR10778756,Myeloid cell
SRR10779877,Myeloid cell
SRR10789838,B cell plasma
SRR10798515,Epithelial cells
SRR10778287,Myeloid cell
SRR10791946,Myeloid cell
SRR10787305,Stromal
SRR10791052,Myeloid cell
SRR10781004,Epithelial cells
SRR10793159,Myeloid cell
SRR10797371,T/NK cell
SRR10791775,Myeloid cell
SRR10777709,other
SRR10782309,other
SRR10792876,T/NK cell
SRR10781185,Mast cell
SRR10785843,Myeloid cell
SRR10788724,T/NK cell
SRR10786774,Epithelial cells
SRR10797011,Myeloid cell
SRR10790638,Myeloid cell
SRR10797612,Myeloid cell
SRR10778203,T/NK cell
SRR10787127,T/NK cell
SRR10780050,Endothelial cell
SRR10780132,Epithelial cells
SRR10788816,B cell
SRR10789892,other
SRR10783487,Ciliated
SRR10777616,Ciliated
SRR10784542,Myeloid cell
SRR10797974,T/NK cell
SRR10795435,T/NK cell
SRR10779073,Endothelial cell
SRR10779505,T/NK cell
SRR10797739,T/NK cell
SRR10781856,Myeloid cell
SRR10779592,Myeloid cell
SRR10777401,Myeloid cell
SRR10793056,T/NK cell
SRR10788130,other
SRR10796278,Epithelial cells
SRR10796162,Myeloid cell
SRR10791160,Stromal
SRR10782217,Endothelial cell
SRR10777940,T/NK cell
SRR10782602,B cell plasma
SRR10781020,Stromal
SRR10795673,Epithelial cells
SRR10781918,Endothelial cell
SRR10786155,Epithelial cells
SRR10784245,T/NK cell
SRR10777429,Stromal
SRR10781905,T/NK cell
SRR10777249,Epithelial cells
SRR10781412,Myeloid cell
SRR10792115,Myeloid cell
SRR10787513,T/NK cell
SRR10781039,Myeloid cell
SRR10786431,Epithelial cells
SRR10789621,T/NK cell
SRR10778259,B cell plasma
SRR10793136,Myeloid cell
SRR10778155,Endothelial cell
SRR10787813,other
SRR10792910,Epithelial cells
SRR10794085,T/NK cell
SRR10786090,T/NK cell
SRR10783818,T/NK cell
SRR10788507,Epithelial cells
SRR10797859,B cell plasma
SRR10786446,T/NK cell
SRR10778444,Myeloid cell
SRR10788797,T/NK cell
SRR10780996,Myeloid cell
SRR10781634,Mast cell
SRR10783151,Myeloid cell
SRR10789063,T/NK cell
SRR10783410,Epithelial cells
SRR10798451,B cell plasma
SRR10785176,Myeloid cell
SRR10797030,Endothelial cell
SRR10792756,other
SRR10792461,other
SRR10793706,Myeloid cell
SRR10794086,Myeloid cell
SRR10796711,T/NK cell
SRR10783328,Stromal
SRR10781933,Endothelial cell
SRR10790688,T/NK cell
SRR10784098,Epithelial cells
SRR10781708,Myeloid cell
SRR10779347,other
SRR10785893,Endothelial cell
SRR10778427,other
SRR10795292,T/NK cell
SRR10777666,Epithelial cells
SRR10794436,Myeloid cell
SRR10785967,T/NK cell
SRR10783171,plasmacytoid dendritic cell
SRR10795643,T/NK cell
SRR10794049,Mast cell
SRR10789629,Myeloid cell
SRR10793167,Stromal
SRR10779638,other
SRR10794970,Myeloid cell
SRR10793971,Epithelial cells
SRR10779980,T/NK cell
SRR10783680,Myeloid cell
SRR10777959,T/NK cell
SRR10790524,Epithelial cells
SRR10790997,Myeloid cell
SRR10797888,Myeloid cell
SRR10779272,Epithelial cells
SRR10791623,Endothelial cell
SRR10796958,T/NK cell
SRR10795004,Myeloid cell
SRR10785618,Myeloid cell
SRR10779361,Myeloid cell
SRR10796299,Myeloid cell
SRR10789357,T/NK cell
SRR10777435,B cell plasma
SRR10789375,T/NK cell
SRR10786653,Stromal
SRR10783963,Myeloid cell
SRR10797802,Epithelial cells
SRR10793628,Myeloid cell
SRR10788266,other
SRR10788257,T/NK cell
SRR10795231,Epithelial cells
SRR10790942,T/NK cell
SRR10778962,T/NK cell
SRR10782117,Myeloid cell
SRR10786100,Epithelial cells
SRR10792557,T/NK cell
SRR10794494,Stromal
SRR10791482,Epithelial cells
SRR10786195,T/NK cell
SRR10788717,Myeloid cell
SRR10795675,Stromal
SRR10794186,Stromal
SRR10791922,Epithelial cells
SRR10778522,T/NK cell
SRR10784305,T/NK cell
SRR10782248,other
SRR10786497,Stromal
SRR10785331,Stromal
SRR10786548,Endothelial cell
SRR10778868,T/NK cell
SRR10794397,Myeloid cell
SRR10796866,Stromal
SRR10791338,B cell plasma
SRR10790658,T/NK cell
SRR10781821,other
SRR10792378,Epithelial cells
SRR10781154,Myeloid cell
SRR10782385,Myeloid cell
SRR10778468,other
SRR10784233,Myeloid cell
SRR10794261,Endothelial cell
SRR10783521,Myeloid cell
SRR10783805,other
SRR10791962,Stromal
SRR10780353,T/NK cell
SRR10794479,other
SRR10779115,Stromal
SRR10782124,other
SRR10793976,T/NK cell
SRR10778599,other
SRR10777450,Mast cell
SRR10777708,T/NK cell
SRR10793273,Mast cell
SRR10792202,T/NK cell
SRR10781163,T/NK cell
SRR10797436,B cell
SRR10793331,Myeloid cell
SRR10795195,Stromal
SRR10784399,Myeloid cell
SRR10785253,Myeloid cell
SRR10777648,Myeloid cell
SRR10787979,Stromal
SRR10790656,Epithelial cells
SRR10787913,B cell plasma
SRR10790012,T/NK cell
SRR10783043,Endothelial cell
SRR10779999,Myeloid cell
SRR10780643,Epithelial cells
SRR10794814,Myeloid cell
SRR10786165,Epithelial cells
SRR10792449,Myeloid cell
SRR10793017,B cell plasma
SRR10781088,Stromal
SRR10784129,B cell plasma
SRR10778380,Epithelial cells
SRR10782165,Epithelial cells
SRR10793738,Endothelial cell
SRR10789169,T/NK cell
SRR10795152,Epithelial cells
SRR10779661,T/NK cell
SRR10781071,Mast cell
SRR10780214,Epithelial cells
SRR10785954,T/NK cell
SRR10789905,Stromal
SRR10781123,Myeloid cell
SRR10792738,Myeloid cell
SRR10789660,Epithelial cells
SRR10777564,T/NK cell
SRR10782524,Myeloid cell
SRR10795947,Stromal
SRR10796397,T/NK cell
SRR10784093,other
SRR10790173,plasmacytoid dendritic cell
SRR10789540,other
SRR10797775,T/NK cell
SRR10780526,Myeloid cell
SRR10792477,Myeloid cell
SRR10796484,T/NK cell
SRR10797096,Myeloid cell
SRR10778276,Stromal
SRR10778773,B cell plasma
SRR10797927,Stromal
SRR10781267,other
SRR10790883,other
SRR10782710,Myeloid cell
SRR10777942,Stromal
SRR10793856,other
SRR10780986,T/NK cell
SRR10778708,T/NK cell
SRR10777509,Myeloid cell
SRR10780482,Stromal
SRR10781003,Stromal
SRR10796974,B cell plasma
SRR10798196,Stromal
SRR10783417,Ciliated
SRR10796254,Myeloid cell
SRR10797057,T/NK cell
SRR10797211,T/NK cell
SRR10786506,Epithelial cells
SRR10795564,Mast cell
SRR10779928,Myeloid cell
SRR10789729,Myeloid cell
SRR10788286,Endothelial cell
SRR10780777,B cell plasma
SRR10796874,other
SRR10788121,Epithelial cells
SRR10783073,plasmacytoid dendritic cell
SRR10778036,Stromal
SRR10797498,Myeloid cell
SRR10792319,Myeloid cell
SRR10787452,T/NK cell
SRR10794557,T/NK cell
SRR10782373,other
SRR10785778,Stromal
SRR10784876,Epithelial cells
SRR10780179,Epithelial cells
SRR10785613,Myeloid cell
SRR10778499,Myeloid cell
SRR10787902,T/NK cell
SRR10791488,Stromal
SRR10798534,T/NK cell
SRR10793267,Stromal
SRR10794091,Endothelial cell
SRR10781157,Endothelial cell
SRR10786536,T/NK cell
SRR10783926,Stromal
SRR10785951,Endothelial cell
SRR10789405,Myeloid cell
SRR10779982,Stromal
SRR10795674,Stromal
SRR10780264,T/NK cell
SRR10781332,Epithelial cells
SRR10792009,Stromal
SRR10782618,Epithelial cells
SRR10785268,B cell plasma
SRR10797352,B cell plasma
SRR10780564,Stromal
SRR10787210,T/NK cell
SRR10782948,T/NK cell
SRR10790573,Stromal
SRR10788202,Myeloid cell
SRR10796261,Myeloid cell
SRR10794794,Stromal
SRR10786708,T/NK cell
SRR10782155,T/NK cell
SRR10786231,Epithelial cells
SRR10788086,Epithelial cells
SRR10777977,Myeloid cell
SRR10781972,Epithelial cells
SRR10783219,Myeloid cell
SRR10778109,Epithelial cells
SRR10788670,B cell
SRR10785092,B cell plasma
SRR10783365,T/NK cell
SRR10787432,T/NK cell
SRR10788198,Stromal
SRR10784339,Stromal
SRR10798104,Myeloid cell
SRR10797507,B cell plasma
SRR10779533,plasmacytoid dendritic cell
SRR10793062,Myeloid cell
SRR10783209,Myeloid cell
SRR10785299,T/NK cell
SRR10789880,Myeloid cell
SRR10782852,B cell plasma
SRR10781513,Mast cell
SRR10792805,Myeloid cell
SRR10779464,Myeloid cell
SRR10780957,Myeloid cell
SRR10778017,Myeloid cell
SRR10797082,T/NK cell
SRR10791645,other
SRR10787140,Myeloid cell
SRR10786218,T/NK cell
SRR10782829,Stromal
SRR10786794,other
SRR10787668,T/NK cell
SRR10794680,Stromal
SRR10781671,T/NK cell
SRR10792616,plasmacytoid dendritic cell
SRR10796450,T/NK cell
SRR10782318,Endothelial cell
SRR10783982,Epithelial cells
SRR10792475,T/NK cell
SRR10777617,Myeloid cell
SRR10787648,B cell plasma
SRR10798076,Stromal
SRR10794341,Myeloid cell
SRR10783097,Myeloid cell
SRR10797624,Stromal
SRR10793024,Stromal
SRR10781828,B cell plasma
SRR10783090,Myeloid cell
SRR10785805,Myeloid cell
SRR10790749,other
SRR10792762,Myeloid cell
SRR10792052,other
SRR10787151,T/NK cell
SRR10790651,T/NK cell
SRR10793705,Epithelial cells
SRR10795877,Stromal
SRR10794123,T/NK cell
SRR10779043,Myeloid cell
SRR10779605,Stromal
SRR10793668,Myeloid cell
SRR10780701,Myeloid cell
SRR10780363,other
SRR10790404,Myeloid cell
SRR10781340,Myeloid cell
SRR10783557,other
SRR10784413,Myeloid cell
SRR10797550,Myeloid cell
SRR10795241,Stromal
SRR10796746,T/NK cell
SRR10789721,Stromal
SRR10797689,T/NK cell
SRR10785036,B cell plasma
SRR10781798,B cell plasma
SRR10779598,other
SRR10784745,other
SRR10786532,Stromal
SRR10780877,other
SRR10795378,Epithelial cells
SRR10797831,Stromal
SRR10777592,Myeloid cell
SRR10784067,T/NK cell
SRR10793743,T/NK cell
SRR10795277,T/NK cell
SRR10798501,other
SRR10782790,B cell plasma
SRR10786571,T/NK cell
SRR10791667,Mast cell
SRR10785461,T/NK cell
